,Unnamed: 0,Unnamed: 0.1,casenumber,counts,day,hour,lat,location,lon,minute,month,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year
10063,10050,10037.0,2017-00115593,1,2,21,41.7896665171497,83 California Ave,-71.394726426336,45,11,Disorderly Conduct,2017-11-02 21:45:00,Central Station,11-45-1,DISORDERLY CONDUCT,2017
10064,10051,10038.0,2017-00115584,1,2,21,41.7910083,36 Jillson St,-71.4048093,9,11,RI Statute Violation,2017-11-02 21:09:00,DLiu,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,2017
10065,10052,10039.0,2017-00115581,1,2,21,41.839192600000004,157 Whitford Ave,-71.4452253,4,11,"Assault, Simple",2017-11-02 21:04:00,JSherman,11-5-3,SIMPLE ASSAULT/BATTERY,2017
10066,10053,10040.0,2017-00500198,1,2,21,41.7890316,36 Santiago St,-71.42527009999998,3,11,Larceny from Motor Vehicle,2017-11-02 21:03:05,JKantorski,11-41-1,LARCENY/U $1500 - FROM MV,2017
10067,10054,10041.0,2017-00115563,1,2,20,41.8421511111111,34 June St,-71.4236003333333,26,11,Traffic Violation,2017-11-02 20:26:00,DJohnson,31-22-21.1,Presence of Alcoholic Beverage While Operating or Riding in Motor Vehicle,2017
10068,10055,10042.0,2017-00115556,0,2,20,41.8074355,113 Althea St,-71.43314609999999,18,11,Lost Article,2017-11-02 20:18:00,Central Station,Not Used,No violations,2017
10069,10056,10043.0,2017-00115561,1,2,20,41.8201352,729 Hartford Ave,-71.4695684,17,11,Traffic Violation,2017-11-02 20:17:00,MCifuentes,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
10070,10057,10044.0,2017-00115551,1,2,19,41.82663820000001,99 Kennedy Plz,-71.4096412,58,11,Municipal Code Violation,2017-11-02 19:58:00,NManfredi,Sec. 16-3.G,Disorderly Conduct G - Urine in public,2017
10071,10058,10045.0,2017-00115547,0,2,19,41.8536621,939 Douglas Ave,-71.43751429999998,49,11,Missing Persons,2017-11-02 19:49:00,Central Station,Not Used,No violations,2017
10072,10059,10046.0,2017-00115534,1,2,19,41.8202784,72 Appleton St,-71.444538,9,11,Robbery,2017-11-02 19:09:00,KMelfi,11-39-1,ROBBERY-1ST DEGREE,2017
10073,10060,10047.0,2017-00115534,1,2,19,41.8202784,72 Appleton St,-71.444538,9,11,"Assault, Simple",2017-11-02 19:09:00,KMelfi,11-5-3,SIMPLE ASSAULT OR BATTERY,2017
10074,10061,10048.0,2017-00115530,1,2,19,41.824548545454505,579 Atwells Ave,-71.4360035454545,1,11,Disorderly Conduct,2017-11-02 19:01:00,Central Station,11-45-1,DISORDERLY CONDUCT,2017
10075,10062,10049.0,2017-00115528,0,2,18,41.7986116,123 Lexington Ave,-71.42136059999999,55,11,Assistance Rendered,2017-11-02 18:55:00,JButen,Not Used,No violations,2017
10076,10063,10050.0,2017-00115537,1,2,18,41.8243111068188,548 Atwells Ave,-71.43477705903379,53,11,"Larceny, Other",2017-11-02 18:53:09,JSalmeron,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
10077,10064,10051.0,2017-00115521,1,2,18,41.843787,387 Charles St,-71.4174252,32,11,Traffic Violation,2017-11-02 18:32:00,VLopez,31-17-6,"Yielding to Emergency Vehicles, Failure to Yield ROW",2017
10078,10065,10052.0,2017-00115518,1,2,18,41.8488535,664 Admiral St,-71.4385908,27,11,"Assault, Simple",2017-11-02 18:27:00,DImpagliazzo,11-5-3,SIMPLE ASSAULT OR BATTERY,2017
10079,10066,10053.0,2017-00115518,1,2,18,41.8488535,664 Admiral St,-71.4385908,27,11,Vandalism,2017-11-02 18:27:00,DImpagliazzo,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10080,10067,10054.0,2017-00115517,0,2,18,41.841231,101 Sessions St,-71.392418,23,11,Lost Article,2017-11-02 18:23:00,Central Station,Not Used,No violations,2017
10081,10068,10055.0,2017-00115515,1,2,18,41.8199945,325 Washington St,-71.4207328,9,11,"Fraud, Swindle",2017-11-02 18:09:00,RSilva,11-17-3,PASSING OF COUNTERFEIT CERT//BILLS/NOTES,2017
10082,10069,10056.0,2017-00115513,0,2,18,41.8454689428571,353 Blackstone Blvd,-71.38659717142859,6,11,Request for Assistance,2017-11-02 18:06:00,Central Station,Not Used,No violations,2017
10083,10070,10057.0,2017-00115507,1,2,17,41.8134713506477,123 Dexter St,-71.4298596527951,54,11,Municipal Code Violation,2017-11-02 17:54:00,ADiaz,Sec. 23-32.  ," Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",2017
10084,10071,10058.0,2017-00115510,1,2,17,41.835185411638896,15 N  Davis St,-71.4164154103045,43,11,Vandalism,2017-11-02 17:43:00,JLopes,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10085,10072,10059.0,2017-00115498,1,2,17,41.83165115994021,77 W  Park St,-71.4201833648975,41,11,Disorderly Conduct,2017-11-02 17:41:00,Central Station,11-45-1,DISORDERLY CONDUCT,2017
10086,10073,10060.0,2017-00115496,1,2,17,,Broad St At Eddy St,,30,11,Traffic Violation,2017-11-02 17:30:00,TSavard,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
10087,10074,10061.0,2017-00115493,1,2,17,,Kinsley Ave At Dean St,,23,11,Traffic Violation,2017-11-02 17:23:00,MTroia,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
10088,10075,10062.0,2017-00115504,1,2,17,41.7980331,54 Adelaide Ave,-71.4173548,2,11,Vandalism,2017-11-02 17:02:00,JButen,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10089,10076,10063.0,2017-00115482,1,2,17,41.792935,283 Oconnor St,-71.405937,1,11,"Larceny, Other",2017-11-02 17:01:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
10090,10077,10064.0,2017-00115489,1,2,16,41.843217285714296,15 Peach Ave,-71.4031958571429,55,11,Warrant\Capias,2017-11-02 16:55:00,GBustamante,BWARRANT-OS,BENCH WARRANT ISSUED - OUT OF STATE,2017
10091,10078,10065.0,2017-00115489,1,2,16,41.843217285714296,15 Peach Ave,-71.4031958571429,55,11,RI Statute Violation,2017-11-02 16:55:00,GBustamante,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,2017
10092,10079,10066.0,2017-00115479,1,2,16,41.8142384,339 Broad St,-71.42195490000002,52,11,Municipal Code Violation,2017-11-02 16:52:00,AFrancis,Sec. 23-32.  ," Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",2017
10093,10080,10067.0,2017-00115480,0,2,16,41.827677,1 Providence Pl,-71.4166245,50,11,Medical Aid,2017-11-02 16:50:41,GMorgan,Not Used,No violations,2017
10094,10081,10068.0,2017-00115465,1,2,16,,Lenox Ave At Kipling St,,22,11,RI Statute Violation,2017-11-02 16:22:00,PTesseris,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,2017
10095,10082,10069.0,2017-00115465,1,2,16,,Lenox Ave At Kipling St,,22,11,Warrant\Capias,2017-11-02 16:22:00,PTesseris,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017
10096,10083,10070.0,2017-00115465,1,2,16,,Lenox Ave At Kipling St,,22,11,Drug Offenses,2017-11-02 16:22:00,PTesseris,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2017
10097,10084,10071.0,2017-00115465,1,2,16,,Lenox Ave At Kipling St,,22,11,Drug Offenses,2017-11-02 16:22:00,PTesseris,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2017
10098,10085,10072.0,2017-00115465,1,2,16,,Lenox Ave At Kipling St,,22,11,Warrant\Capias,2017-11-02 16:22:00,PTesseris,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2017
10099,10086,10073.0,2017-00115469,0,2,16,41.8077859,285 Willard Ave,-71.41673809999998,17,11,Request for Assistance,2017-11-02 16:17:00,JPerez,Not Used,No violations,2017
10100,10087,10074.0,2017-00115488,1,2,16,41.83864125,434 Mt Pleasant Ave,-71.4532664496807,14,11,Vagrancy,2017-11-02 16:14:26,MGammino,11-1-3,AIDING AND ABETTING - CURFEW/LOITERING,2017
10101,10088,10075.0,2017-00115460,1,2,15,41.8436662,177 Eaton St,-71.434205,55,11,Tresspassing,2017-11-02 15:55:00,DImpagliazzo,11-44-26,WILLFUL TRESPASS,2017
10102,10089,10076.0,2017-00115449,1,2,15,41.8131613,18 Hudson St,-71.4324413,51,11,Municipal Code Violation,2017-11-02 15:51:00,LVadney,Sec. 23-32.  ," Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",2017
10103,10090,10077.0,2017-00115448,0,2,15,41.80417070000001,775 Cranston St,-71.4391925,51,11,Property Damage,2017-11-02 15:51:00,Central Station,Not Used,No violations,2017
10104,10091,10078.0,2017-00115443,0,2,15,41.8536621,939 Douglas Ave,-71.43751429999998,44,11,Missing Persons,2017-11-02 15:44:00,Central Station,Not Used,No violations,2017
10105,10092,10079.0,2017-00115440,0,2,15,41.82738060000001,94 Waterman St,-71.40147569999998,40,11,Medical Aid,2017-11-02 15:40:00,GVargas,Not Used,No violations,2017
10106,10093,10080.0,2017-00115451,0,2,15,41.8242693,79 Barstow St,-71.442203,32,11,Property Damage,2017-11-02 15:32:00,KMelfi,Not Used,No violations,2017
10107,10094,10081.0,2017-00115432,0,2,15,41.78885579999999,81 Washington Ave,-71.392896,28,11,Missing Persons,2017-11-02 15:28:00,Central Station,Not Used,No violations,2017
10108,10095,10082.0,2017-00115431,1,2,15,41.8157402,41 Fricker St,-71.42283259999998,27,11,"Larceny, Other",2017-11-02 15:27:00,AFrancis,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
10109,10096,10083.0,2017-00115435,1,2,15,,Carter St At Bucklin St,,15,11,Traffic Violation,2017-11-02 15:15:00,DLiu,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
10110,10097,10084.0,2017-00115419,1,2,15,41.82481420000001,50 Kennedy Plz,-71.41066590000001,2,11,"Fraud, Swindle",2017-11-02 15:02:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2017
10111,10098,10085.0,2017-00115418,0,2,15,41.78885579999999,81 Washington Ave,-71.392896,2,11,Missing Persons,2017-11-02 15:02:00,Central Station,Not Used,No violations,2017
10112,10099,10086.0,2017-00115424,0,2,14,41.8435119,33 Mowry St,-71.4282288,31,11,Property Damage,2017-11-02 14:31:00,DImpagliazzo,Not Used,No violations,2017
10113,10100,10087.0,2017-00115405,1,2,14,41.833563500000004,30 Lawn St,-71.44691949999998,10,11,Warrant\Capias,2017-11-02 14:10:00,JAndrade,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017
10114,10101,10088.0,2017-00115395,0,2,13,41.7951549,375 Adelaide Ave,-71.4300972,58,11,Juvenile Matter,2017-11-02 13:58:00,CCavanaugh,Not Used,No violations,2017
10115,10102,10089.0,2017-00115398,1,2,13,41.814328700000004,408 Pine St,-71.417514,54,11,"Fraud, Swindle",2017-11-02 13:54:00,DIamarone,11-41-4,OBT. MONEY-FALSE PRETENSE/PERSONATION/U $1500 - FALSE PRETENSE,2017
10116,10103,10090.0,2017-00115388,1,2,13,41.851992100000004,870 Douglas Ave,-71.4363069,36,11,Burglary,2017-11-02 13:36:00,MMoonan,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2017
10117,10104,10091.0,2017-00115386,1,2,13,41.786916333537,4 Pontiac Ave,-71.4315121511057,35,11,"Fraud, Swindle",2017-11-02 13:35:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2017
10118,10105,10092.0,2017-00115379,1,2,12,,Valley St At Atwells Ave,,58,11,Traffic Violation,2017-11-02 12:58:00,JAnnis,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
10119,10106,10093.0,2017-00115370,1,2,12,41.84706660000001,8 Glasgow St,-71.42558709999999,37,11,Motor Vehicle Theft,2017-11-02 12:37:00,Central Station,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017
10120,10107,10094.0,2017-00115356,0,2,11,41.79783920000001,1073 Eddy St,-71.40554209999998,17,11,Juvenile Matter,2017-11-02 11:17:00,ITavarez,Not Used,No violations,2017
10121,10108,10095.0,2017-00115354,1,2,11,41.8179281840026,19 Barry Rd,-71.4520772591722,13,11,"Larceny, Other",2017-11-02 11:13:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
10122,10109,10096.0,2017-00115345,1,2,10,41.8088133,57 Murray St,-71.46009699999998,59,11,Disorderly Conduct,2017-11-02 10:59:00,Central Station,11-45-1,DISORDERLY CONDUCT,2017
10123,10110,10097.0,2017-00115343,1,2,10,41.8180622231326,152 Springfield St,-71.4646032225629,42,11,Municipal Code Violation,2017-11-02 10:42:15,LAndreozzi,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,2017
10124,10111,10098.0,2017-00115337,1,2,10,41.8234006,231 Amherst St,-71.4475414,33,11,"Fraud, Swindle",2017-11-02 10:33:25,DHull,19-9-29,BANK FRAUD,2017
10125,10112,10099.0,2017-00115351,1,2,10,41.8226219,96 King Philip St,-71.4650498,30,11,"Assault, Threats",2017-11-02 10:30:00,RMoroney,11-35-17,CRANK OR OBSCENE PHONE CALLS - INTIMIDATION,2017
10126,10113,10100.0,2017-00115334,1,2,10,41.815871098867895,50 Springfield St,-71.46382855182941,28,11,"Assault, Simple",2017-11-02 10:28:00,KDemarco,11-9-5.3,CHILD ABUSE-2ND DEGREE - SIMP ASSAULT,2017
10127,10114,10101.0,2017-00115328,1,2,10,41.8362677,318 Chalkstone Ave,-71.4189427,13,11,Disorderly Conduct,2017-11-02 10:13:00,Central Station,11-45-1,DISORDERLY CONDUCT,2017
10128,10115,10102.0,2017-00115325,0,2,9,41.7985073,278 Thurbers Ave,-71.4107325,58,11,Juvenile Matter,2017-11-02 09:58:00,ITavarez,Not Used,No violations,2017
10129,10116,10103.0,2017-00115322,1,2,9,41.80417070000001,775 Cranston St,-71.4391925,50,11,"Fraud, Swindle",2017-11-02 09:50:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2017
10130,10117,10104.0,2017-00115319,1,2,9,41.8166844,160 Broad St,-71.4171575,49,11,Warrant\Capias,2017-11-02 09:49:00,VIn,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2017
10131,10118,10105.0,2017-00115318,1,2,9,41.833186333333295,384 Orms St,-71.4251873333333,37,11,Larceny from Motor Vehicle,2017-11-02 09:37:00,CRodriguez,11-41-1,LARCENY/O $1500 - FROM MV,2017
10132,10119,10106.0,2017-00115316,1,2,9,41.8180622231326,152 Springfield St,-71.4646032225629,29,11,Disorderly Conduct,2017-11-02 09:29:00,RMoroney,11-45-1,DISORDERLY CONDUCT,2017
10133,10120,10107.0,2017-00115311,1,2,9,41.8346874,825 Chalkstone Ave,-71.43507659999999,5,11,"Larceny, Other",2017-11-02 09:05:00,JAndrade,11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,2017
10134,10121,10108.0,2017-00115307,1,2,8,41.83864125,434 Mt Pleasant Ave,-71.4532664496807,58,11,"Assault, Simple",2017-11-02 08:58:00,TCalandra,11-5-3,SIMPLE ASSAULT OR BATTERY,2017
10135,10122,10109.0,2017-00115307,1,2,8,41.83864125,434 Mt Pleasant Ave,-71.4532664496807,58,11,Disorderly Conduct,2017-11-02 08:58:00,TCalandra,11-45-1,DISORDERLY CONDUCT,2017
10136,10123,10110.0,2017-00115303,1,2,8,41.8324324372273,1081 Chalkstone Ave,-71.4437149616675,39,11,Vandalism,2017-11-02 08:39:00,JAndrade,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10137,10124,10111.0,2017-00115297,0,2,8,41.8082189,190 Bellevue Ave,-71.4322809,13,11,Missing Persons,2017-11-02 08:13:00,ECraven,Not Used,No violations,2017
10138,10125,10112.0,2017-00115284,1,2,7,,Mt Pleasant Ave At Metropolitan Rd,,51,11,Traffic Violation,2017-11-02 07:51:00,KMatsumoto,31-17-4,Vehicles Entering Stop or Yield Intersection,2017
10139,10126,10113.0,2017-00115284,1,2,7,,Mt Pleasant Ave At Metropolitan Rd,,51,11,Traffic Violation,2017-11-02 07:51:00,KMatsumoto,31-18-8,Due Care by Drivers,2017
10140,10127,10114.0,2017-00115285,1,2,7,41.8389651296509,100 Fillmore St,-71.4211719836467,51,11,Vandalism,2017-11-02 07:51:00,CRodriguez,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10141,10128,10115.0,2017-00115284,1,2,7,,Mt Pleasant Ave At Metropolitan Rd,,51,11,Traffic Violation,2017-11-02 07:51:00,KMatsumoto,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
10142,10129,10116.0,2017-00115279,1,2,7,41.843217285714296,15 Peach Ave,-71.4031958571429,29,11,Traffic Violation,2017-11-02 07:29:44,DHull,31-9-1,Driving Without Consent of Owner,2017
10143,10130,10117.0,2017-00115279,1,2,7,41.843217285714296,15 Peach Ave,-71.4031958571429,29,11,"Larceny, Other",2017-11-02 07:29:44,DHull,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
10144,10131,10118.0,2017-00115262,1,2,3,,Redwing St At Bucklin St,,38,11,"Assault, Aggravated",2017-11-02 03:38:00,MPlace,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2017
10145,10132,10119.0,2017-00115260,1,2,3,41.83980250000001,114 Pembroke Ave,-71.4302416,8,11,"Assault, Aggravated",2017-11-02 03:08:00,RMalloy,11-5-1,ASSAULT W/ INTENT TO COMMIT A FELONY - SERIOUS INJURY,2017
10146,10133,10120.0,2017-00115258,0,2,2,41.820783,101 Friendship St,-71.41071600000002,55,11,Missing Persons,2017-11-02 02:55:00,Central Station,Not Used,No violations,2017
10147,10134,10121.0,2017-00115256,1,2,2,41.854673999999996,29 Blaine St,-71.4152,15,11,"Assault, Simple",2017-11-02 02:15:00,SCampbell,11-5-3,SIMPLE ASSAULT/BATTERY,2017
10148,10135,10122.0,2017-00115245,1,2,0,,River Ave At Douglas Ave,,55,11,Drug Offenses,2017-11-02 00:55:00,EChabot,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2017
10149,10136,10123.0,2017-00115245,2,2,0,,River Ave At Douglas Ave,,55,11,Warrant\Capias,2017-11-02 00:55:00,EChabot,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2017
10150,10137,10124.0,2017-00115245,1,2,0,,River Ave At Douglas Ave,,55,11,Traffic Violation,2017-11-02 00:55:00,EChabot,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
10151,10138,10125.0,2017-00115245,1,2,0,,River Ave At Douglas Ave,,55,11,Drug Offenses,2017-11-02 00:55:00,EChabot,21-28-4.01-A2B,MANUFACTURE/POSS/DELIVER SCH III/IV,2017
10152,10139,10126.0,2017-00115240,0,2,0,41.8346874,825 Chalkstone Ave,-71.43507659999999,25,11,Article Found,2017-11-02 00:25:00,MLuke,Not Used,No violations,2017
10153,10140,10127.0,2017-00115239,1,2,0,41.8084163,16 Harvard Ave,-71.4185314,24,11,Burglary,2017-11-02 00:24:00,KEndres,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2017
10154,10141,10128.0,2017-00115237,1,2,0,,Adjacent To India Point Park ,,22,11,Drug Offenses,2017-11-02 00:22:00,GValletta,21-28-4.01-C1B,POSSESSION OF MARIJUANA-1st OFFENSE,2017
10155,10142,10129.0,2017-00115234,0,2,0,41.8333154,872 Chalkstone Ave,-71.4360582,0,11,Medical Aid,2017-11-02 00:00:00,MLuke,Not Used,No violations,2017
10156,10143,10130.0,2017-00500196,1,1,23,41.8349278,40 Richter St,-71.4294065,37,11,Vandalism,2017-11-01 23:37:19,SPartridge,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10157,10144,10131.0,2017-00115223,1,1,23,41.8152094,141 Oak St,-71.437827,2,11,"Assault, Simple",2017-11-01 23:02:00,MPlace,11-5-3,SIMPLE ASSAULT/BATTERY,2017
10158,10145,10132.0,2017-00115223,1,1,23,41.8152094,141 Oak St,-71.437827,2,11,RI Statute Violation,2017-11-01 23:02:00,MPlace,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,2017
10159,10146,10133.0,2017-00115220,0,1,22,41.821250899999995,136 Knight St,-71.43037629999998,52,11,Missing Persons,2017-11-01 22:52:00,Central Station,Not Used,No violations,2017
10160,10147,10134.0,2017-00115221,1,1,22,41.818808600000004,120 Manton Ave,-71.4460828,49,11,Burglary,2017-11-01 22:49:00,BMcKenna,11-8-4,B&E BUS.PLACE PUBLIC BLDG  OR SHIP W/FEL. INTENT,2017
10161,10148,10135.0,2017-00115213,1,1,22,41.841401818181794,291 Chad Brown St,-71.4223480545455,7,11,Vandalism,2017-11-01 22:07:00,DHernandez,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10162,10149,10136.0,2017-00115210,1,1,21,41.80731220000001,73 Silver Lake Ave,-71.4610333,44,11,Burglary,2017-11-01 21:44:00,MSepe,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2017
10163,10150,10137.0,2017-00115206,1,1,21,41.7885045,1000 Elmwood Ave,-71.4164843891566,29,11,Larceny from Motor Vehicle,2017-11-01 21:29:00,MRudolph,11-41-1,LARCENY/U $1500 - FROM MV,2017
10164,10151,10138.0,2017-00115199,0,1,20,41.7900622,23 Babcock St,-71.4062532,25,11,Request for Assistance,2017-11-01 20:25:00,MRudolph,Not Used,No violations,2017
10165,10152,10139.0,2017-00115195,1,1,20,,Chalkstone Ave At River Ave,,24,11,Vandalism,2017-11-01 20:24:00,JSalmeron,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2017
10166,10153,10140.0,2017-00115195,1,1,20,,Chalkstone Ave At River Ave,,24,11,Vandalism,2017-11-01 20:24:00,JSalmeron,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10167,10154,10141.0,2017-00115191,1,1,20,41.827517799999995,200 Exchange St,-71.41320259999998,24,11,Drug Offenses,2017-11-01 20:24:00,JFonseca,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2017
10168,10155,10142.0,2017-00500194,1,1,19,41.8214266014535,168 E Ophelia St ,-71.463474059782,56,11,RI Statute Violation,2017-11-01 19:56:10,SPartridge,11-35-17,CRANK OR OBSCENE PHONE CALLS - ALL OTH OFFENSE,2017
10169,10156,10143.0,2017-00115169,1,1,19,41.831019500000004,9 Pemberton St,-71.4460691,7,11,"Assault, Simple",2017-11-01 19:07:00,GScarcello,11-5-3,SIMPLE ASSAULT/BATTERY,2017
10170,10157,10144.0,2017-00115163,1,1,18,41.8332507192951,850 Manton Ave,-71.4655594725393,42,11,"Larceny, Shoplifting",2017-11-01 18:42:00,GScarcello,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2017
10171,10158,10145.0,2017-00115163,1,1,18,41.8332507192951,850 Manton Ave,-71.4655594725393,42,11,Warrant\Capias,2017-11-01 18:42:00,GScarcello,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017
10172,10159,10146.0,2017-00115162,0,1,18,41.80456160000001,109 Bucklin St,-71.4282042,39,11,Larceny Theft,2017-11-01 18:39:00,AFrancis,Not Used,No violations,2017
10173,10160,10147.0,2017-00115149,0,1,18,41.78885579999999,81 Washington Ave,-71.392896,4,11,Missing Persons,2017-11-01 18:04:00,Central Station,Not Used,No violations,2017
10174,10161,10148.0,2017-00115152,1,1,18,,Finance Way At Francis St,,4,11,Vandalism,2017-11-01 18:04:00,GKue,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10175,10162,10149.0,2017-00115142,1,1,17,41.837263899999996,35 Camp St,-71.40371640000002,54,11,Traffic Violation,2017-11-01 17:54:00,HNorthup,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
10176,10163,10150.0,2017-00115142,1,1,17,41.837263899999996,35 Camp St,-71.40371640000002,54,11,Warrant\Capias,2017-11-01 17:54:00,HNorthup,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017
10177,10164,10151.0,2017-00115140,1,1,17,41.748444,25 Danforth St,-71.3992487692308,50,11,Municipal Code Violation,2017-11-01 17:50:00,MVoyer,Sec. 23-32.  ," Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",2017
10178,10165,10152.0,2017-00115135,1,1,17,41.8394969,88 Nelson St,-71.44425079999998,39,11,Vandalism,2017-11-01 17:39:00,GSion,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10179,10166,10153.0,2017-00115133,1,1,17,,1 Dorrance Plz,,39,11,Disorderly Conduct,2017-11-01 17:39:00,Central Station,11-45-1,DISORDERLY CONDUCT,2017
10180,10167,10154.0,2017-00115135,1,1,17,41.8394969,88 Nelson St,-71.44425079999998,39,11,Larceny from Building,2017-11-01 17:39:00,GSion,11-41-1,LARCENY/O $1500 - FROM BLD,2017
